timestamp,device
2024-09-10 13:59:59,"iPhone15,4"
2024-09-10 14:04:28,"iPhone15,4"
2024-09-10 14:04:28,"iPhone15,4"
2024-09-10 15:19:42,"iPhone15,4"
2024-09-10 15:19:43,"iPhone15,4"
2024-09-10 21:08:10,"iPhone15,4"
2024-09-10 21:22:45,"iPhone15,4"
2024-09-10 21:28:24,"iPhone15,4"
2024-09-10 21:28:24,"iPhone15,4"
2024-09-11 12:32:02,"iPhone15,4"
2024-09-11 12:32:02,"iPhone15,4"
2024-09-11 14:30:41,"iPhone15,4"
2024-09-11 14:30:41,"iPhone15,4"
2024-09-11 15:40:49,"iPhone15,4"
2024-09-11 15:44:56,"iPhone15,4"
2024-09-11 15:44:56,"iPhone15,4"
2024-09-11 22:18:02,"iPhone15,4"
2024-09-11 22:21:13,"iPhone15,4"
2024-09-11 22:24:43,"iPhone15,4"
2024-09-11 22:24:43,"iPhone15,4"
2024-09-13 05:41:29,"iPhone15,4"
2024-09-13 05:43:02,"iPhone15,4"
2024-09-13 05:54:54,"iPhone15,4"
2024-09-13 05:57:23,"iPhone15,4"
2024-09-13 05:57:23,"iPhone15,4"
2024-09-13 06:06:41,"iPhone15,4"
2024-09-13 06:16:39,"iPhone15,4"
2024-09-13 06:16:40,"iPhone15,4"
2024-09-13 13:19:11,"iPhone15,4"
2024-09-13 13:20:51,"iPhone15,4"
2024-09-13 13:21:36,"iPhone15,4"
2024-09-13 13:21:37,"iPhone15,4"
2024-09-13 14:49:17,"iPhone15,4"
2024-09-13 14:49:17,"iPhone15,4"
2024-09-13 22:52:41,"iPhone15,4"
2024-09-13 22:52:41,"iPhone15,4"
2024-09-13 22:52:41,"iPhone15,4"
2024-09-14 17:28:42,"iPhone15,4"
2024-09-14 17:28:42,"iPhone15,4"
2024-09-14 22:37:09,"iPhone15,4"
2024-09-14 22:38:29,"iPhone15,4"
2024-09-15 22:12:15,"iPhone15,4"
2024-09-15 22:29:39,"iPhone15,4"
2024-09-15 22:31:18,"iPhone15,4"
2024-09-15 22:31:19,"iPhone15,4"
2024-09-16 12:40:24,"iPhone15,4"
2024-09-16 12:42:41,"iPhone15,4"
2024-09-16 12:42:42,"iPhone15,4"
2024-09-16 21:36:02,"iPhone15,4"
2024-09-16 21:53:14,"iPhone15,4"
2024-09-16 21:53:14,"iPhone15,4"
2024-09-18 19:19:53,"iPhone15,4"
2024-09-18 19:19:53,"iPhone15,4"
2024-09-19 08:20:46,"iPhone15,4"
2024-09-19 08:26:52,"iPhone15,4"
2024-09-19 08:33:53,"iPhone15,4"
2024-09-19 08:34:03,"iPhone15,4"
2024-09-19 08:34:39,"iPhone15,4"
2024-09-19 08:35:01,"iPhone15,4"
2024-09-19 08:51:36,"iPhone15,4"
2024-09-19 11:09:00,"iPhone15,4"
2024-09-20 10:30:22,"iPhone15,4"
2024-09-20 10:30:35,"iPhone15,4"
2024-09-20 10:30:35,"iPhone15,4"
2024-09-20 14:19:45,"iPhone15,4"
2024-09-20 14:19:46,"iPhone15,4"
2024-09-20 15:13:10,"iPhone15,4"
2024-09-20 15:32:13,"iPhone15,4"
2024-09-20 15:32:13,"iPhone15,4"
2024-09-20 19:46:06,"iPhone15,4"
2024-09-20 19:49:19,"iPhone15,4"
2024-09-20 19:49:20,"iPhone15,4"
2024-09-21 13:54:46,"iPhone15,4"
2024-09-21 13:54:46,"iPhone15,4"
2024-09-22 06:27:11,"iPhone15,4"
2024-09-22 06:27:11,"iPhone15,4"
2024-09-22 17:39:35,"iPhone15,4"
2024-09-22 17:39:35,"iPhone15,4"
2024-09-22 18:59:03,"iPhone15,4"
2024-09-22 18:59:03,"iPhone15,4"
2024-09-23 12:23:55,"iPhone15,4"
2024-09-23 12:23:55,"iPhone15,4"
2024-09-24 20:41:08,"iPhone15,4"
2024-09-24 20:59:53,"iPhone15,4"
2024-09-24 21:00:35,"iPhone15,4"
2024-09-24 21:00:36,"iPhone15,4"
2024-09-25 10:12:50,"iPhone15,4"
2024-09-25 10:20:17,"iPhone15,4"
2024-09-25 10:20:17,"iPhone15,4"
2024-09-25 11:07:33,"iPhone15,4"
2024-09-25 13:48:38,"iPhone15,4"
2024-09-25 13:48:38,"iPhone15,4"
2024-09-25 17:03:25,"iPhone15,4"
2024-09-25 17:09:03,"iPhone15,4"
2024-09-25 17:45:24,"iPhone15,4"
2024-09-25 17:47:20,"iPhone15,4"
2024-09-25 17:47:45,"iPhone15,4"
2024-09-25 17:48:17,"iPhone15,4"
2024-09-25 18:00:49,"iPhone15,4"
2024-09-25 18:00:49,"iPhone15,4"
2024-09-25 19:02:08,"iPhone15,4"
2024-09-25 19:02:08,"iPhone15,4"
2024-09-26 12:41:37,"iPhone15,4"
2024-09-26 12:41:37,"iPhone15,4"
2024-09-26 15:56:43,"iPhone15,4"
2024-09-26 15:56:43,"iPhone15,4"
2024-09-26 16:10:08,"iPhone15,4"
2024-09-26 16:10:09,"iPhone15,4"
2024-09-26 19:20:07,"iPhone15,4"
2024-09-26 19:21:38,"iPhone15,4"
2024-09-26 21:22:22,"iPhone15,4"
2024-09-26 21:22:22,"iPhone15,4"
2024-09-28 13:43:31,"iPhone15,4"
2024-09-28 13:43:32,"iPhone15,4"
2024-09-28 13:43:32,"iPhone15,4"
2024-09-29 10:03:35,"iPhone15,4"
2024-09-29 10:03:35,"iPhone15,4"
2024-09-29 12:58:21,"iPhone15,4"
2024-09-29 12:58:21,"iPhone15,4"
2024-09-29 13:00:17,"iPhone15,4"
2024-09-29 13:07:11,"iPhone15,4"
2024-09-29 13:14:24,"iPhone15,4"
2024-09-29 13:14:24,"iPhone15,4"
2024-09-29 14:46:57,"iPhone15,4"
2024-09-29 14:46:57,"iPhone15,4"
2024-09-30 09:14:54,"iPhone15,4"
2024-09-30 09:54:28,"iPhone15,4"
2024-09-30 09:54:28,"iPhone15,4"
2024-09-30 10:21:52,"iPhone15,4"
2024-09-30 10:26:57,"iPhone15,4"
2024-09-30 18:10:22,"iPhone15,4"
2024-09-30 18:12:32,"iPhone15,4"
2024-09-30 18:12:33,"iPhone15,4"
2024-10-01 11:30:19,"iPhone15,4"
2024-10-01 11:42:11,"iPhone15,4"
2024-10-01 11:42:11,"iPhone15,4"
2024-10-01 14:08:40,"iPhone15,4"
2024-10-01 23:00:26,"iPhone15,4"
2024-10-01 23:00:26,"iPhone15,4"
2024-10-02 20:31:07,"iPhone15,4"
2024-10-02 20:35:25,"iPhone15,4"
2024-10-02 20:36:05,"iPhone15,4"
2024-10-03 17:07:32,"iPhone15,4"
2024-10-03 17:07:32,"iPhone15,4"
2024-10-04 09:31:27,"iPhone15,4"
2024-10-04 09:33:00,"iPhone15,4"
2024-10-04 09:45:43,"iPhone15,4"
2024-10-04 12:15:55,"iPhone15,4"
2024-10-05 17:50:39,"iPhone15,4"
2024-10-05 17:57:07,"iPhone15,4"
2024-10-05 17:59:32,"iPhone15,4"
2024-10-05 18:02:33,"iPhone15,4"
2024-10-05 18:05:56,"iPhone15,4"
2024-10-05 18:49:24,"iPhone15,4"
2024-10-05 18:49:24,"iPhone15,4"
2024-10-05 20:04:13,"iPhone15,4"
2024-10-05 20:23:39,"iPhone15,4"
2024-10-05 20:23:39,"iPhone15,4"
2024-10-06 06:27:43,"iPhone15,4"
2024-10-06 06:37:59,"iPhone15,4"
2024-10-06 06:38:03,"iPhone15,4"
2024-10-06 07:12:50,"iPhone15,4"
2024-10-06 07:12:50,"iPhone15,4"
2024-10-06 10:22:45,"iPhone15,4"
2024-10-06 10:27:14,"iPhone15,4"
2024-10-06 10:28:59,"iPhone15,4"
2024-10-06 10:36:58,"iPhone15,4"
2024-10-06 10:38:25,"iPhone15,4"
2024-10-06 10:38:51,"iPhone15,4"
2024-10-06 10:39:33,"iPhone15,4"
2024-10-06 10:40:42,"iPhone15,4"
2024-10-06 10:43:36,"iPhone15,4"
2024-10-06 10:44:05,"iPhone15,4"
2024-10-06 10:54:45,"iPhone15,4"
2024-10-06 10:54:45,"iPhone15,4"
2024-10-06 12:39:38,"iPhone15,4"
2024-10-06 12:39:38,"iPhone15,4"
2024-10-06 18:41:29,"iPhone15,4"
2024-10-06 18:43:30,"iPhone15,4"
2024-10-06 18:43:30,"iPhone15,4"
2024-10-06 19:57:04,"iPhone15,4"
2024-10-06 19:57:04,"iPhone15,4"
2024-10-06 19:58:13,"iPhone15,4"
2024-10-06 20:29:05,"iPhone15,4"
2024-10-07 08:49:39,"iPhone15,4"
2024-10-07 08:49:39,"iPhone15,4"
2024-10-07 16:14:44,"iPhone15,4"
2024-10-07 20:13:23,"iPhone15,4"
2024-10-07 20:13:23,"iPhone15,4"
2024-10-08 07:19:34,"iPhone15,4"
2024-10-08 07:22:40,"iPhone15,4"
2024-10-08 07:22:41,"iPhone15,4"
2024-10-09 10:09:20,"iPhone15,4"
2024-10-09 10:09:20,"iPhone15,4"
2024-10-09 11:21:28,"iPhone15,4"
2024-10-09 11:21:28,"iPhone15,4"
2024-10-10 09:04:35,"iPhone15,4"
2024-10-10 09:17:47,"iPhone15,4"
2024-10-10 19:33:22,"iPhone15,4"
2024-10-10 19:51:24,"iPhone15,4"
2024-10-10 19:54:59,"iPhone15,4"
2024-10-10 19:54:59,"iPhone15,4"
2024-10-10 20:38:11,"iPhone15,4"
2024-10-10 20:46:30,"iPhone15,4"
2024-10-11 11:23:36,"iPhone15,4"
2024-10-11 11:29:35,"iPhone15,4"
2024-10-11 11:29:35,"iPhone15,4"
2024-10-11 11:29:35,"iPhone15,4"
2024-10-11 13:06:50,"iPhone15,4"
2024-10-11 13:06:50,"iPhone15,4"
2024-10-11 20:04:59,"iPhone15,4"
2024-10-12 06:50:59,"iPhone15,4"
2024-10-12 06:51:00,"iPhone15,4"
2024-10-12 06:51:00,"iPhone15,4"
2024-10-13 10:56:53,"iPhone15,4"
2024-10-13 10:56:53,"iPhone15,4"
2024-10-13 18:21:12,"iPhone15,4"
2024-10-13 19:47:24,"iPhone15,4"
2024-10-13 19:47:24,"iPhone15,4"
2024-10-14 07:27:00,"iPhone15,4"
2024-10-14 07:27:00,"iPhone15,4"
2024-10-14 09:25:46,"iPhone15,4"
2024-10-14 09:25:46,"iPhone15,4"
2024-10-14 10:04:02,"iPhone15,4"
2024-10-14 10:04:02,"iPhone15,4"
2024-10-14 11:02:36,"iPhone15,4"
2024-10-14 11:09:18,"iPhone15,4"
2024-10-14 11:14:44,"iPhone15,4"
2024-10-14 11:14:49,"iPhone15,4"
2024-10-14 12:09:47,"iPhone15,4"
2024-10-14 12:17:23,"iPhone15,4"
2024-10-14 12:17:23,"iPhone15,4"
2024-10-14 18:23:07,"iPhone15,4"
2024-10-14 18:26:59,"iPhone15,4"
2024-10-14 18:45:56,"iPhone15,4"
2024-10-14 18:45:56,"iPhone15,4"
2024-10-14 19:23:08,"iPhone15,4"
2024-10-14 19:23:08,"iPhone15,4"
2024-10-15 11:51:49,"iPhone15,4"
2024-10-15 11:51:49,"iPhone15,4"
2024-10-15 11:51:49,"iPhone15,4"
2024-10-15 18:54:02,"iPhone15,4"
2024-10-15 19:04:20,"iPhone15,4"
2024-10-15 19:04:21,"iPhone15,4"
2024-10-16 04:25:33,"iPhone15,4"
2024-10-16 04:25:34,"iPhone15,4"
2024-10-16 10:11:08,"iPhone15,4"
2024-10-16 10:11:35,"iPhone15,4"
2024-10-16 10:11:35,"iPhone15,4"
2024-10-17 05:31:33,"iPhone15,4"
2024-10-17 05:31:33,"iPhone15,4"
2024-10-17 09:01:25,"iPhone15,4"
2024-10-17 11:59:51,"iPhone15,4"
2024-10-17 11:59:51,"iPhone15,4"
2024-10-17 15:21:41,"iPhone15,4"
2024-10-17 15:21:41,"iPhone15,4"
2024-10-18 09:01:55,"iPhone15,4"
2024-10-18 09:01:56,"iPhone15,4"
2024-10-18 14:18:42,"iPhone15,4"
2024-10-18 21:57:20,"iPhone15,4"
2024-10-18 22:42:29,"iPhone15,4"
2024-10-18 22:42:29,"iPhone15,4"
2024-10-18 23:45:30,"iPhone15,4"
2024-10-18 23:45:30,"iPhone15,4"
2024-10-19 06:26:47,"iPhone15,4"
2024-10-19 06:26:47,"iPhone15,4"
2024-10-19 07:37:02,"iPhone15,4"
2024-10-19 07:37:02,"iPhone15,4"
2024-10-19 09:08:56,"iPhone15,4"
2024-10-19 09:12:25,"iPhone15,4"
2024-10-19 09:12:37,"iPhone15,4"
2024-10-19 09:15:56,"iPhone15,4"
2024-10-19 09:15:56,"iPhone15,4"
2024-10-19 13:02:43,"iPhone15,4"
2024-10-19 13:09:11,"iPhone15,4"
2024-10-19 13:09:12,"iPhone15,4"
2024-10-19 19:13:40,"iPhone15,4"
2024-10-19 19:13:40,"iPhone15,4"
2024-10-20 09:25:20,"iPhone15,4"
2024-10-20 09:26:35,"iPhone15,4"
2024-10-20 09:37:43,"iPhone15,4"
2024-10-20 09:37:43,"iPhone15,4"
2024-10-20 10:56:29,"iPhone15,4"
2024-10-20 12:45:02,"iPhone15,4"
2024-10-20 18:36:59,"iPhone15,4"
2024-10-20 21:37:37,"iPhone15,4"
2024-10-20 21:37:37,"iPhone15,4"
2024-10-21 03:44:04,"iPhone15,4"
2024-10-21 03:44:04,"iPhone15,4"
2024-10-21 06:15:51,"iPhone15,4"
2024-10-21 06:15:51,"iPhone15,4"
2024-10-21 08:15:25,"iPhone15,4"
2024-10-21 08:15:25,"iPhone15,4"
2024-10-21 11:06:26,"iPhone15,4"
2024-10-21 11:25:03,"iPhone15,4"
2024-10-21 12:01:18,"iPhone15,4"
2024-10-21 12:17:31,"iPhone15,4"
2024-10-21 12:19:11,"iPhone15,4"
2024-10-21 12:22:19,"iPhone15,4"
2024-10-21 12:22:19,"iPhone15,4"
2024-10-21 19:10:46,"iPhone15,4"
2024-10-21 19:59:30,"iPhone15,4"
2024-10-22 04:21:41,"iPhone15,4"
2024-10-22 04:21:41,"iPhone15,4"
2024-10-22 05:11:34,"iPhone15,4"
2024-10-22 05:11:34,"iPhone15,4"
2024-10-22 08:45:52,"iPhone15,4"
2024-10-22 08:45:52,"iPhone15,4"
2024-10-22 15:27:16,"iPhone15,4"
2024-10-22 15:27:16,"iPhone15,4"
2024-10-22 16:21:17,"iPhone15,4"
2024-10-22 16:21:17,"iPhone15,4"
2024-10-22 21:50:43,"iPhone15,4"
2024-10-22 21:50:43,"iPhone15,4"
2024-10-23 04:28:10,"iPhone15,4"
2024-10-23 04:33:20,"iPhone15,4"
2024-10-23 04:38:02,"iPhone15,4"
2024-10-23 04:51:16,"iPhone15,4"
2024-10-23 04:51:16,"iPhone15,4"
2024-10-23 07:56:01,"iPhone15,4"
2024-10-23 07:58:52,"iPhone15,4"
2024-10-23 08:06:45,"iPhone15,4"
2024-10-23 15:01:41,"iPhone15,4"
2024-10-23 15:19:46,"iPhone15,4"
2024-10-23 15:25:02,"iPhone15,4"
2024-10-23 15:25:02,"iPhone15,4"
2024-10-23 17:40:39,"iPhone15,4"
2024-10-23 17:40:39,"iPhone15,4"
2024-10-23 18:54:27,"iPhone15,4"
2024-10-23 18:54:27,"iPhone15,4"
2024-10-23 20:11:30,"iPhone15,4"
2024-10-23 20:29:10,"iPhone15,4"
2024-10-23 20:39:50,"iPhone15,4"
2024-10-23 20:39:50,"iPhone15,4"
2024-10-24 05:13:05,"iPhone15,4"
2024-10-24 05:13:05,"iPhone15,4"
2024-10-24 08:50:02,"iPhone15,4"
2024-10-24 08:56:45,"iPhone15,4"
2024-10-24 08:56:57,"iPhone15,4"
2024-10-24 08:56:57,"iPhone15,4"
2024-10-24 09:23:07,"iPhone15,4"
2024-10-24 09:24:28,"iPhone15,4"
2024-10-24 09:27:06,"iPhone15,4"
2024-10-24 12:51:12,"iPhone15,4"
2024-10-24 12:51:12,"iPhone15,4"
2024-10-24 18:55:33,"iPhone15,4"
2024-10-24 18:55:33,"iPhone15,4"
2024-10-24 19:02:47,"iPhone15,4"
2024-10-24 19:02:47,"iPhone15,4"
2024-10-25 14:13:08,"iPhone15,4"
2024-10-25 14:15:59,"iPhone15,4"
2024-10-25 14:42:27,"iPhone15,4"
2024-10-25 15:03:22,"iPhone15,4"
2024-10-25 15:03:37,"iPhone15,4"
2024-10-25 15:31:51,"iPhone15,4"
2024-10-25 15:31:51,"iPhone15,4"
2024-10-25 19:36:29,"iPhone15,4"
2024-10-25 19:45:00,"iPhone15,4"
2024-10-25 19:45:00,"iPhone15,4"
2024-10-25 21:59:00,"iPhone15,4"
2024-10-25 21:59:00,"iPhone15,4"
2024-10-26 12:00:21,"iPhone15,4"
2024-10-26 12:22:55,"iPhone15,4"
2024-10-26 16:39:54,"iPhone15,4"
2024-10-26 20:17:16,"iPhone15,4"
2024-10-26 20:29:23,"iPhone15,4"
2024-10-26 20:31:15,"iPhone15,4"
2024-10-26 20:31:16,"iPhone15,4"
2024-10-26 20:31:16,"iPhone15,4"
2024-10-27 07:03:51,"iPhone15,4"
2024-10-27 07:10:22,"iPhone15,4"
2024-10-27 10:09:50,"iPhone15,4"
2024-10-27 10:48:57,"iPhone15,4"
2024-10-27 11:04:10,"iPhone15,4"
2024-10-27 11:11:26,"iPhone15,4"
2024-10-27 11:26:30,"iPhone15,4"
2024-10-27 11:26:30,"iPhone15,4"
2024-10-27 12:43:16,"iPhone15,4"
2024-10-27 13:42:43,"iPhone15,4"
2024-10-27 19:02:05,"iPhone15,4"
2024-10-27 19:02:05,"iPhone15,4"
2024-10-27 23:13:33,"iPhone15,4"
2024-10-27 23:13:33,"iPhone15,4"
2024-10-28 07:39:46,"iPhone15,4"
2024-10-28 07:39:46,"iPhone15,4"
2024-10-28 10:10:17,"iPhone15,4"
2024-10-28 10:13:33,"iPhone15,4"
2024-10-28 10:13:34,"iPhone15,4"
2024-10-29 14:07:30,"iPhone15,4"
2024-10-29 14:20:48,"iPhone15,4"
2024-10-29 14:20:49,"iPhone15,4"
2024-10-30 04:38:01,"iPhone15,4"
2024-10-30 04:44:31,"iPhone15,4"
2024-10-30 04:44:31,"iPhone15,4"
2024-10-30 07:43:34,"iPhone15,4"
2024-10-30 07:44:43,"iPhone15,4"
2024-10-30 07:45:54,"iPhone15,4"
2024-10-30 09:16:57,"iPhone15,4"
2024-10-30 09:17:20,"iPhone15,4"
2024-10-30 09:17:46,"iPhone15,4"
2024-10-30 09:50:45,"iPhone15,4"
2024-10-30 09:50:45,"iPhone15,4"
2024-10-30 10:03:19,"iPhone15,4"
2024-10-30 10:05:19,"iPhone15,4"
2024-10-30 10:08:25,"iPhone15,4"
2024-10-30 10:08:25,"iPhone15,4"
2024-10-30 14:06:25,"iPhone15,4"
2024-10-30 14:08:40,"iPhone15,4"
2024-10-30 14:08:40,"iPhone15,4"
2024-10-30 18:19:41,"iPhone15,4"
2024-10-30 18:19:41,"iPhone15,4"
2024-10-30 21:02:47,"iPhone15,4"
2024-10-31 18:01:26,"iPhone15,4"
2024-10-31 19:10:32,"iPhone15,4"
2024-10-31 19:10:32,"iPhone15,4"
2024-10-31 20:17:18,"iPhone15,4"
2024-10-31 20:20:40,"iPhone15,4"
2024-11-01 08:33:47,"iPhone15,4"
2024-11-01 08:38:14,"iPhone15,4"
2024-11-01 08:38:42,"iPhone15,4"
2024-11-01 08:40:50,"iPhone15,4"
2024-11-01 15:18:43,"iPhone15,4"
2024-11-01 15:19:19,"iPhone15,4"
2024-11-01 15:19:19,"iPhone15,4"
2024-11-01 18:50:40,"iPhone15,4"
2024-11-01 18:50:41,"iPhone15,4"
2024-11-02 12:43:42,"iPhone15,4"
2024-11-02 12:43:42,"iPhone15,4"
2024-11-02 13:11:12,"iPhone15,4"
2024-11-02 13:45:00,"iPhone15,4"
2024-11-02 13:53:05,"iPhone15,4"
2024-11-02 13:53:05,"iPhone15,4"
2024-11-02 14:14:28,"iPhone15,4"
2024-11-02 14:14:28,"iPhone15,4"
2024-11-02 19:20:51,"iPhone15,4"
2024-11-02 19:33:55,"iPhone15,4"
2024-11-02 19:56:14,"iPhone15,4"
2024-11-02 19:56:14,"iPhone15,4"
2024-11-03 10:58:00,"iPhone15,4"
2024-11-03 10:58:00,"iPhone15,4"
2024-11-03 11:02:30,"iPhone15,4"
2024-11-03 11:02:30,"iPhone15,4"
2024-11-03 13:26:13,"iPhone15,4"
2024-11-03 13:28:02,"iPhone15,4"
2024-11-03 18:34:17,"iPhone15,4"
2024-11-03 18:34:17,"iPhone15,4"
2024-11-03 21:40:02,"iPhone15,4"
2024-11-03 21:44:23,"iPhone15,4"
2024-11-03 21:44:23,"iPhone15,4"
2024-11-04 05:57:16,"iPhone15,4"
2024-11-04 05:57:16,"iPhone15,4"
2024-11-04 08:14:43,"iPhone15,4"
2024-11-04 08:17:44,"iPhone15,4"
2024-11-04 08:18:03,"iPhone15,4"
2024-11-04 08:21:00,"iPhone15,4"
2024-11-04 08:25:51,"iPhone15,4"
2024-11-04 08:25:52,"iPhone15,4"
2024-11-05 07:54:24,"iPhone15,4"
2024-11-05 07:54:24,"iPhone15,4"
2024-11-05 08:23:54,"iPhone15,4"
2024-11-05 08:26:19,"iPhone15,4"
2024-11-05 08:29:38,"iPhone15,4"
2024-11-05 08:29:38,"iPhone15,4"
2024-11-05 11:20:16,"iPhone15,4"
2024-11-05 11:21:09,"iPhone15,4"
2024-11-05 11:23:35,"iPhone15,4"
2024-11-05 14:54:37,"iPhone15,4"
2024-11-05 14:54:37,"iPhone15,4"
2024-11-06 08:50:57,"iPhone15,4"
2024-11-06 09:15:36,"iPhone15,4"
2024-11-06 09:26:56,"iPhone15,4"
2024-11-06 09:42:33,"iPhone15,4"
2024-11-06 10:42:22,"iPhone15,4"
2024-11-07 10:20:15,"iPhone15,4"
2024-11-07 10:25:05,"iPhone15,4"
2024-11-07 10:25:06,"iPhone15,4"
2024-11-07 14:55:24,"iPhone15,4"
2024-11-08 17:53:49,"iPhone15,4"
2024-11-08 17:55:04,"iPhone15,4"
2024-11-08 17:55:04,"iPhone15,4"
2024-11-08 18:02:49,"iPhone15,4"
2024-11-08 20:40:58,"iPhone15,4"
2024-11-08 20:44:45,"iPhone15,4"
2024-11-08 20:52:28,"iPhone15,4"
2024-11-08 20:55:20,"iPhone15,4"
2024-11-08 21:02:13,"iPhone15,4"
2024-11-08 21:03:01,"iPhone15,4"
2024-11-08 21:05:55,"iPhone15,4"
2024-11-08 21:10:11,"iPhone15,4"
2024-11-08 21:37:12,"iPhone15,4"
2024-11-08 21:37:12,"iPhone15,4"
2024-11-08 21:37:12,"iPhone15,4"
2024-11-09 11:07:35,"iPhone15,4"
2024-11-09 11:18:24,"iPhone15,4"
2024-11-09 11:19:21,"iPhone15,4"
2024-11-09 11:44:21,"iPhone15,4"
2024-11-09 11:44:38,"iPhone15,4"
2024-11-09 11:47:00,"iPhone15,4"
2024-11-09 11:47:20,"iPhone15,4"
2024-11-09 18:52:58,"iPhone15,4"
2024-11-09 18:59:04,"iPhone15,4"
2024-11-09 18:59:05,"iPhone15,4"
2024-11-09 18:59:05,"iPhone15,4"
2024-11-09 21:29:11,"iPhone15,4"
2024-11-09 21:35:26,"iPhone15,4"
2024-11-09 21:41:49,"iPhone15,4"
2024-11-09 21:41:49,"iPhone15,4"
2024-11-10 05:29:46,"iPhone15,4"
2024-11-10 07:30:52,"iPhone15,4"
2024-11-10 07:30:52,"iPhone15,4"
2024-11-10 08:07:38,"iPhone15,4"
2024-11-10 15:30:30,"iPhone15,4"
2024-11-10 17:33:58,"iPhone15,4"
2024-11-10 17:56:09,"iPhone15,4"
2024-11-10 20:36:41,"iPhone15,4"
2024-11-10 20:36:41,"iPhone15,4"
2024-11-12 14:04:02,"iPhone15,4"
2024-11-12 14:19:55,"iPhone15,4"
2024-11-12 14:56:12,"iPhone15,4"
2024-11-12 14:56:12,"iPhone15,4"
2024-11-13 05:12:58,"iPhone15,4"
2024-11-13 13:31:01,"iPhone15,4"
2024-11-13 19:15:09,"iPhone15,4"
2024-11-13 19:15:09,"iPhone15,4"
2024-11-14 05:35:55,"iPhone15,4"
2024-11-14 05:41:40,"iPhone15,4"
2024-11-14 05:41:40,"iPhone15,4"
2024-11-14 07:34:38,"iPhone15,4"
2024-11-14 07:34:38,"iPhone15,4"
2024-11-15 07:18:36,"iPhone15,4"
2024-11-15 07:19:06,"iPhone15,4"
2024-11-15 20:01:00,"iPhone15,4"
2024-11-15 22:58:23,"iPhone15,4"
2024-11-15 22:58:23,"iPhone15,4"
2024-11-15 23:33:12,"iPhone15,4"
2024-11-15 23:33:12,"iPhone15,4"
2024-11-16 11:27:34,"iPhone15,4"
2024-11-16 11:27:34,"iPhone15,4"
2024-11-17 10:22:28,"iPhone15,4"
2024-11-17 10:33:53,"iPhone15,4"
2024-11-17 10:42:23,"iPhone15,4"
2024-11-17 10:57:13,"iPhone15,4"
2024-11-17 10:57:14,"iPhone15,4"
2024-11-17 11:33:53,"iPhone15,4"
2024-11-17 11:51:06,"iPhone15,4"
2024-11-17 11:51:06,"iPhone15,4"
2024-11-18 03:16:44,"iPhone15,4"
2024-11-18 03:16:44,"iPhone15,4"
2024-11-19 06:17:08,"iPhone15,4"
2024-11-19 06:20:34,"iPhone15,4"
2024-11-20 21:21:08,"iPhone15,4"
2024-11-20 21:21:14,"iPhone15,4"
2024-11-20 21:49:31,"iPhone15,4"
2024-11-20 21:49:31,"iPhone15,4"
2024-11-20 22:12:49,"iPhone15,4"
2024-11-20 22:12:49,"iPhone15,4"
2024-11-21 07:33:02,"iPhone15,4"
2024-11-21 07:33:02,"iPhone15,4"
2024-11-22 05:29:40,"iPhone15,4"
2024-11-23 17:00:17,"iPhone15,4"
2024-11-23 17:44:23,"iPhone15,4"
2024-11-23 17:53:57,"iPhone15,4"
2024-11-23 17:53:58,"iPhone15,4"
2024-11-23 18:17:00,"iPhone15,4"
2024-11-24 05:53:08,"iPhone15,4"
2024-11-24 07:28:23,"iPhone15,4"
2024-11-24 07:29:29,"iPhone15,4"
2024-11-24 07:56:59,"iPhone15,4"
2024-11-24 07:57:00,"iPhone15,4"
2024-11-24 08:13:14,"iPhone15,4"
2024-11-24 08:13:15,"iPhone15,4"
2024-11-25 07:42:37,"iPhone15,4"
2024-11-25 07:42:37,"iPhone15,4"
2024-11-26 04:12:06,"iPhone15,4"
2024-11-26 04:12:06,"iPhone15,4"
2024-11-27 03:14:45,"iPhone15,4"
2024-11-27 03:19:14,"iPhone15,4"
2024-11-27 03:19:14,"iPhone15,4"
2024-11-28 06:48:29,"iPhone15,4"
2024-11-28 06:48:29,"iPhone15,4"
2024-11-28 06:55:16,"iPhone15,4"
2024-11-28 07:10:30,"iPhone15,4"
2024-11-28 07:10:30,"iPhone15,4"
2024-11-28 07:13:23,"iPhone15,4"
2024-11-28 15:33:12,"iPhone15,4"
2024-11-28 15:33:12,"iPhone15,4"
2024-11-28 19:07:22,"iPhone15,4"
2024-11-29 08:26:27,"iPhone15,4"
2024-11-29 08:26:27,"iPhone15,4"
2024-11-30 13:24:58,"iPhone15,4"
2024-11-30 13:24:58,"iPhone15,4"
2024-11-30 15:22:12,"iPhone15,4"
2024-11-30 19:01:06,"iPhone15,4"
2024-11-30 19:04:58,"iPhone15,4"
2024-12-01 13:33:37,"iPhone15,4"
2024-12-01 13:33:38,"iPhone15,4"
2024-12-01 20:00:27,"iPhone15,4"
2024-12-02 19:31:39,"iPhone15,4"
2024-12-02 19:31:40,"iPhone15,4"
2024-12-02 22:06:22,"iPhone15,4"
2024-12-02 22:06:22,"iPhone15,4"
2024-12-03 06:46:38,"iPhone15,4"
2024-12-03 06:46:39,"iPhone15,4"
2024-12-03 09:19:54,"iPhone15,4"
2024-12-03 09:24:49,"iPhone15,4"
2024-12-03 09:24:49,"iPhone15,4"
2024-12-03 15:18:19,"iPhone15,4"
2024-12-03 15:18:19,"iPhone15,4"
